PWSID,any_pfas_detected,num_pfas_detected,det_11Cl_PF3OUdS,det_4_2_FTS,det_6_2_FTS,det_8_2_FTS,det_9Cl_PF3ONS,det_ADONA,det_HFPO_DA,det_NEtFOSAA,det_NFDHA,det_NMeFOSAA,det_PFBA,det_PFBS,det_PFDA,det_PFDoA,det_PFEESA,det_PFHpA,det_PFHpS,det_PFHxA,det_PFHxS,det_PFMBA,det_PFMPA,det_PFNA,det_PFOA,det_PFOS,det_PFPeA,det_PFPeS,det_PFTA,det_PFTrDA,det_PFUnA,max_4_2_FTS,max_6_2_FTS,max_8_2_FTS,max_9Cl_PF3ONS,max_ADONA,max_HFPO_DA,max_NEtFOSAA,max_NFDHA,max_NMeFOSAA,max_PFBA,max_PFBS,max_PFDA,max_PFDoA,max_PFHpA,max_PFHpS,max_PFHxA,max_PFHxS,max_PFMBA,max_PFMPA,max_PFNA,max_PFOA,max_PFOS,max_PFPeA,max_PFPeS,max_PFUnA,exceeds_pfos,exceeds_pfoa,exceeds_pfhxs,exceeds_pfna,exceeds_hfpo_da,exceeds_any_mcl,hi_component_count,hazard_index,exceeds_hi,exceeds_hi_total,first_sample_date,last_sample_date,num_sample_events,num_samples,system_size,primary_water_type,state,epa_region,treatment_codes_str,treat_gac,treat_iex,treat_nro,treat_pac,treat_mfl,treat_oth,pfas_occurrence,POPULATION_SERVED_COUNT,GW_SW_CODE,OWNER_TYPE_CODE,PRIMARY_SOURCE_CODE,IS_WHOLESALER_IND,is_purchased,exceeds_both_pfos_pfoa,any_regulated_detected,exceeds_any_npdwr,entry_quarter,has_pfas_treatment
IL0430060,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-03-04,2025-09-08,3,3,S,SW,IL,5,"CON,NMT,PAC",0.0,0.0,0.0,1.0,0.0,0.0,Yes,6940,SW,L,SWP,N,1,0,0,0,2025Q1,0
IL0430100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-04-11,2025-02-06,4,8,L,SW,IL,5,"CON,NMT,PAC",0.0,0.0,0.0,1.0,0.0,0.0,Yes,22018,SW,L,SWP,N,1,0,0,0,2024Q2,0
IL0430200,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0051,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-05-17,2024-02-27,4,14,L,SW,IL,5,"CON,PAC",0.0,0.0,0.0,1.0,0.0,0.0,DK,39854,SW,L,SWP,N,1,0,0,0,2023Q2,0
IL0430250,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-03-04,2025-09-08,3,3,S,SW,IL,5,"CON,NMT",0.0,0.0,0.0,0.0,0.0,0.0,Yes,8702,SW,L,SWP,N,1,0,0,0,2025Q1,0
IL0430270,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-11-06,2025-08-05,4,8,L,SW,IL,5,"CON,NMT,PAC",0.0,0.0,0.0,1.0,0.0,0.0,Yes,21751,SW,L,SWP,N,1,0,0,0,2024Q4,0
IL0430300,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-05-08,2025-08-08,2,4,L,SW,IL,5,"CON,NMT,PAC",0.0,0.0,0.0,1.0,0.0,0.0,Yes,49425,SW,L,SWP,N,1,0,0,0,2025Q2,0
IL0430350,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0063,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-06-14,2024-03-12,4,5,L,SW,IL,5,NTU,0.0,0.0,0.0,0.0,0.0,0.0,DK,45000,SW,L,SWP,N,1,0,0,0,2023Q2,0
IL0430400,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-02-08,2024-11-13,4,7,L,SW,IL,5,"CON,NMT,PAC",0.0,0.0,0.0,1.0,0.0,0.0,Yes,33176,SW,L,SWP,N,1,0,0,0,2024Q1,0
IL0430450,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-03-12,2024-12-17,4,8,L,SW,IL,5,"CON,NTU",0.0,0.0,0.0,0.0,0.0,0.0,DK,28850,SW,L,SWP,N,1,0,0,0,2024Q1,0
IL0430500,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0038,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-01-08,2024-10-07,4,8,S,GW,IL,5,"CON,CWL,NTU",0.0,0.0,0.0,0.0,0.0,0.0,DK,9506,SW,L,SWP,N,1,0,0,0,2024Q1,0
IL0430551,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-10-01,2025-07-01,4,8,L,SW,IL,5,"CON,NMT,PAC",0.0,0.0,0.0,1.0,0.0,0.0,Yes,24233,SW,L,SWP,N,1,0,0,0,2024Q4,0
IL0430600,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-03-18,2024-12-06,4,8,L,SW,IL,5,NTU,0.0,0.0,0.0,0.0,0.0,0.0,DK,44476,SW,L,SWP,N,1,0,0,0,2024Q1,0
IL0430700,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-11-14,2024-05-09,4,5,L,SW,IL,5,"CON,NMT,PAC",0.0,0.0,0.0,1.0,0.0,0.0,Yes,9400,SW,L,SWP,N,1,0,0,0,2023Q4,0
IL0430800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-09-04,2025-06-05,4,4,L,SW,IL,5,"CON,NMT",0.0,0.0,0.0,0.0,0.0,0.0,Yes,22263,SW,M,SWP,N,1,0,0,0,2024Q3,0
IL0430833,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-10-08,2025-04-07,2,9,L,GW,IL,5,"INF,NMT,POB",0.0,0.0,0.0,0.0,0.0,0.0,Yes,12350,GW,L,GW,N,0,0,0,0,2024Q4,0
IL0430900,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-05-13,2024-11-07,2,4,L,GW,IL,5,"AIR,POB,SFN",0.0,0.0,0.0,0.0,0.0,0.0,DK,25166,GW,L,GW,N,0,0,0,0,2024Q2,0
IL0430950,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-12-12,2025-09-11,4,6,L,SW,IL,5,NTU,0.0,0.0,0.0,0.0,0.0,0.0,No,24161,SW,L,SWP,N,1,0,0,0,2024Q4,0
IL0431050,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-03-15,2023-12-13,4,7,L,SW,IL,5,"CON,NMT,PAC",0.0,0.0,0.0,1.0,0.0,0.0,Yes,53970,SW,L,SWP,N,1,0,0,0,2023Q1,0
IL0431100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-01-08,2024-10-09,4,4,S,SW,IL,5,"CON,NMT,PAC",0.0,0.0,0.0,1.0,0.0,0.0,Yes,9000,SW,L,SWP,N,1,0,0,0,2024Q1,0
IL0431150,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-03-04,2024-12-02,4,4,S,SW,IL,5,"CON,NMT,PAC",0.0,0.0,0.0,1.0,0.0,0.0,Yes,9835,SW,L,SWP,N,1,0,0,0,2024Q1,0
IL0431200,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-09-23,2025-06-10,4,8,L,SW,IL,5,"CON,NMT,PAC",0.0,0.0,0.0,1.0,0.0,0.0,Yes,14012,SW,L,SWP,N,1,0,0,0,2024Q3,0
IL0431250,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-10-09,2025-07-17,4,4,L,SW,IL,5,"CON,NMT,PAC",0.0,0.0,0.0,1.0,0.0,0.0,Yes,33566,SW,L,SWP,N,1,0,0,0,2024Q4,0
IL0434140,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-08-24,2025-02-24,4,6,L,SW,IL,5,NTU,0.0,0.0,0.0,0.0,0.0,0.0,No,18537,SW,L,SWP,N,1,0,0,0,2023Q3,0
IL0434190,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-09-28,2024-06-06,4,4,L,SW,IL,5,NTU,0.0,0.0,0.0,0.0,0.0,0.0,No,11192,SW,L,SWP,N,1,0,0,0,2023Q3,0
IL0434520,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-09-19,2024-06-12,4,7,L,SW,IL,5,DKN,0.0,0.0,0.0,0.0,0.0,0.0,DK,17900,SW,L,SWP,N,1,0,0,0,2023Q3,0
IL0434670,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-01-29,2024-10-01,4,5,L,SW,IL,5,"CON,CWL,GAC,NMT,SSF",1.0,0.0,0.0,0.0,0.0,0.0,Yes,156406,SW,L,SWP,N,1,0,0,0,2024Q1,0
IL0434820,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-06-20,2023-12-05,4,7,L,SW,IL,5,NTU,0.0,0.0,0.0,0.0,0.0,0.0,No,22897,SW,L,SWP,N,1,0,0,0,2023Q2,0
IL0435300,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-06-04,2024-12-03,2,2,S,GW,IL,5,"GWD,NMT",0.0,0.0,0.0,0.0,0.0,0.0,Yes,850,GW,P,GW,N,0,0,0,0,2024Q2,0
IL0435350,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-02-06,2024-11-06,4,4,S,SW,IL,5,"NMT,NTU",0.0,0.0,0.0,0.0,0.0,0.0,Yes,1014,SW,P,SWP,N,1,0,0,0,2024Q1,0
IL0435650,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-02-05,2024-11-05,4,4,S,SW,IL,5,"NMT,NTU",0.0,0.0,0.0,0.0,0.0,0.0,Yes,3307,SW,P,SWP,N,1,0,0,0,2024Q1,0
IL0437350,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0073,,,,,0,1,0,0,0,1,0.0,0.0,0.0,0.0,2024-02-06,2024-11-05,4,4,S,SW,IL,5,"NMT,NTU",0.0,0.0,0.0,0.0,0.0,0.0,Yes,6721,SW,P,SWP,N,1,0,1,1,2024Q1,0
IL0450300,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-03-06,2024-09-10,2,2,S,GW,IL,5,"NMT,OTH",0.0,0.0,0.0,0.0,0.0,1.0,Yes,9100,GW,L,GW,N,0,0,0,0,2024Q1,0
IL0490250,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-02-05,2024-11-04,4,5,L,SW,IL,5,"CWL,NMT,PAC,SFN,SSF",0.0,0.0,0.0,1.0,0.0,0.0,Yes,12252,SW,L,SW,N,0,0,0,0,2024Q1,0
IL0495150,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0055,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-03-04,2025-09-10,3,3,S,SW,IL,5,"CWL,NMT,PAC,SFN,SSF",0.0,0.0,0.0,1.0,0.0,0.0,Yes,3352,SW,P,SWP,N,1,0,0,0,2025Q1,0
IL0510010,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-03-06,2025-06-03,4,10,S,MX,IL,5,"ADS,BIO,CON,CWA,CWL,NMT,OTH,PAC,POB,PSD,SFN",0.0,0.0,0.0,1.0,0.0,1.0,DK,5608,SW,P,SWP,N,1,0,0,0,2023Q1,0
IL0510350,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-01-08,2025-10-08,4,5,S,SW,IL,5,"BIO,CON,CWL,PAC",0.0,0.0,0.0,1.0,0.0,0.0,No,7616,SW,L,SW,N,0,0,0,0,2025Q1,0
IL0515500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-01-09,2024-10-08,4,4,S,SW,IL,5,DKN,0.0,0.0,0.0,0.0,0.0,0.0,DK,1500,SW,S,SWP,N,1,0,0,0,2024Q1,0
IL0530100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-03-03,2025-09-15,2,2,S,GW,IL,5,"ADS,AIR,CON,CWL",0.0,0.0,0.0,0.0,0.0,0.0,DK,3500,GW,L,GW,N,0,0,0,0,2025Q1,0
IL0530250,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-02-04,2025-08-05,2,2,S,GW,IL,5,CON,0.0,0.0,0.0,0.0,0.0,0.0,No,4500,GW,L,GW,N,0,0,0,0,2025Q1,0
IL0550050,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-03-24,2025-09-09,3,3,S,SW,IL,5,"CON,CWL,MFL,PAC,SFN",0.0,0.0,0.0,1.0,1.0,0.0,DK,8104,SW,L,SWP,N,1,0,0,0,2025Q1,0
IL0550700,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-01-07,2025-10-08,4,4,S,SW,IL,5,"CON,CWL,MFL,NMT,PAC,SFN",0.0,0.0,0.0,1.0,1.0,0.0,Yes,8650,SW,L,SWP,N,1,0,0,0,2025Q1,0
IL0570040,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.013,,,,,,0.0041,,,,,,,0.005,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-02-05,2024-11-05,4,4,S,GU,IL,5,"CON,CWL,SFN",0.0,0.0,0.0,0.0,0.0,0.0,No,863,SW,L,GUP,N,1,0,0,0,2024Q1,0
IL0570250,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.012,,,,,,0.0048,,,,,,,0.0053,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-09-17,2025-06-03,4,4,L,GU,IL,5,"CWL,NMT,SFN,SSF",0.0,0.0,0.0,0.0,0.0,0.0,Yes,16748,SW,L,GU,N,0,0,0,0,2024Q3,0
IL0610050,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-04-09,2024-10-09,2,2,S,GW,IL,5,"ADS,CWL,DFL,INF,NMT,OTH",0.0,0.0,0.0,0.0,0.0,1.0,Yes,2680,GW,L,GW,N,0,0,0,0,2024Q2,0
